   2.5000000000000001E-002  0.53230000000000000     
   7.5000000000000011E-002  0.23197116837900825     
  0.12500000000000000       0.22904730941668197     
  0.17500000000000002       0.24513379222142220     
  0.22500000000000001       0.26933319061356265     
  0.27500000000000002       0.29864088209165773     
  0.32500000000000001       0.33162492651219361     
  0.37500000000000000       0.36631852291673794     
  0.42500000000000004       0.40047313493564290     
  0.47500000000000003       0.43210061194135307     
  0.52500000000000002       0.45974391067199255     
  0.57500000000000007       0.45083893888077797     
  0.62500000000000000       0.41513284770869768     
  0.67500000000000004       0.36920739627501353     
  0.72500000000000009       0.32408434458402186     
  0.77500000000000002       0.28585280358626802     
  0.82500000000000007       0.25690651109394058     
  0.87500000000000000       0.23696782703076649     
  0.92500000000000004       0.22401475481778632     
  0.97500000000000009       0.13800000000000001     
